Timestamp,Email Address,Experience Level,Architecture Complexity,Performance Issues,Scalability Issues,Compatibility Issues,Budget Constraints,Schedule Constraints,Scope Constraints,Resource Constraints,Market Changes,Competition,Regulatory Requirements,Skill Gaps,Turnover,Team Communication Issues
05/13/2024 06:20:39,evansashley@example.com,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No
04/06/2024 18:05:47,sstout@example.net,Intermediate (3-5 years),Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No
03/15/2024 18:51:21,victoria03@example.org,Intermediate (3-5 years),No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes
05/14/2024 22:46:30,ashleypowell@example.com,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No
01/19/2024 01:01:47,mitchellrebecca@example.org,Intermediate (3-5 years),No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
01/06/2024 14:09:20,hendersonkeith@example.org,Advanced (6+ years),Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
04/08/2024 16:34:13,sprice@example.org,Intermediate (3-5 years),Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No
05/13/2024 00:44:08,garciaivan@example.com,Advanced (6+ years),Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes
04/11/2024 12:11:19,nlam@example.com,Beginner (0-2 years),No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
04/18/2024 11:45:05,xkey@example.org,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
03/17/2024 18:05:46,olyons@example.net,Intermediate (3-5 years),No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes
03/07/2024 14:12:31,aarongriffin@example.net,Advanced (6+ years),Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
01/04/2024 11:34:51,fwagner@example.com,Advanced (6+ years),No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
07/26/2024 13:43:44,phillipsamy@example.com,Beginner (0-2 years),No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No
03/02/2024 02:58:38,herreramarissa@example.net,Advanced (6+ years),No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes
06/06/2024 13:47:47,lambertrobert@example.org,Intermediate (3-5 years),No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
05/28/2024 06:09:48,jesse31@example.net,Advanced (6+ years),No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes
05/10/2024 06:31:07,nancy63@example.org,Beginner (0-2 years),No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
01/30/2024 20:28:58,victorgibbs@example.net,Intermediate (3-5 years),No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
07/17/2024 15:20:49,monicastevens@example.org,Advanced (6+ years),No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No
03/07/2024 03:01:26,tannergrace@example.org,Beginner (0-2 years),No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No
05/09/2024 08:29:07,apreston@example.net,Advanced (6+ years),No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
05/28/2024 17:16:08,hrichard@example.com,Intermediate (3-5 years),Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes
06/27/2024 09:15:36,daniel33@example.com,Advanced (6+ years),No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No
04/09/2024 02:34:32,roachkathleen@example.com,Intermediate (3-5 years),Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes
05/06/2024 08:01:45,cowen@example.org,Beginner (0-2 years),Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No
01/17/2024 23:01:06,ashley09@example.com,Beginner (0-2 years),No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
05/26/2024 12:54:00,john83@example.net,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
03/10/2024 16:31:28,katherine13@example.org,Beginner (0-2 years),No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No
06/19/2024 06:06:24,mrobertson@example.com,Advanced (6+ years),No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes
02/26/2024 01:22:06,mollylewis@example.com,Beginner (0-2 years),Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
07/03/2024 06:18:43,oschultz@example.org,Intermediate (3-5 years),No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes
04/25/2024 21:31:54,mary02@example.com,Advanced (6+ years),Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No
01/14/2024 19:25:50,claytonsheila@example.net,Beginner (0-2 years),Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
06/07/2024 11:21:55,tgarcia@example.com,Advanced (6+ years),Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes
04/07/2024 17:22:00,anthony38@example.org,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No
01/14/2024 01:57:13,reynoldschelsea@example.org,Beginner (0-2 years),No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No
06/14/2024 09:43:41,nicholasmartinez@example.com,Intermediate (3-5 years),No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
01/04/2024 06:31:52,timothyyates@example.com,Beginner (0-2 years),No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes
05/18/2024 23:42:47,jensenmichael@example.com,Intermediate (3-5 years),Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes
03/20/2024 02:52:10,smiller@example.org,Beginner (0-2 years),No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No
06/25/2024 07:45:44,veronica10@example.com,Advanced (6+ years),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
01/12/2024 07:12:34,donaldmoon@example.com,Beginner (0-2 years),Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No
05/28/2024 23:58:38,william87@example.com,Advanced (6+ years),Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes
03/18/2024 23:58:13,christina56@example.org,Intermediate (3-5 years),Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
05/26/2024 10:45:45,eric48@example.org,Beginner (0-2 years),Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No
03/11/2024 23:31:06,jessica01@example.net,Advanced (6+ years),Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes
01/14/2024 16:25:52,jasonfleming@example.net,Beginner (0-2 years),No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
03/05/2024 03:49:44,christine85@example.org,Advanced (6+ years),No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
01/16/2024 09:05:04,marc21@example.org,Beginner (0-2 years),No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
04/17/2024 05:40:26,michael15@example.net,Advanced (6+ years),Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No
02/03/2024 08:16:30,anthony53@example.net,Advanced (6+ years),Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No
06/01/2024 20:44:47,angela58@example.com,Beginner (0-2 years),No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes
03/20/2024 16:28:00,william50@example.com,Beginner (0-2 years),No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No
06/28/2024 06:54:44,jaredmccarthy@example.com,Advanced (6+ years),No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No
04/05/2024 21:34:00,cturner@example.org,Intermediate (3-5 years),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No
06/12/2024 20:47:36,barreraoscar@example.net,Intermediate (3-5 years),No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No
02/24/2024 11:13:28,jessica89@example.com,Intermediate (3-5 years),No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes
01/22/2024 20:50:38,crawfordlaura@example.com,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
07/04/2024 23:57:00,jacobbaird@example.net,Beginner (0-2 years),Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes
05/03/2024 00:29:33,pvelasquez@example.net,Advanced (6+ years),No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
04/27/2024 05:11:57,zmontoya@example.net,Intermediate (3-5 years),No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No
04/15/2024 01:10:52,allen08@example.com,Intermediate (3-5 years),Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes
01/08/2024 23:21:55,danielstevens@example.com,Intermediate (3-5 years),Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No
05/27/2024 18:28:24,yhoward@example.com,Intermediate (3-5 years),Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes
03/07/2024 00:50:10,michael72@example.net,Advanced (6+ years),Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No
04/28/2024 14:23:39,nkent@example.org,Beginner (0-2 years),No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
07/11/2024 07:09:16,bsantos@example.org,Advanced (6+ years),No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No
07/12/2024 11:20:48,regina30@example.net,Intermediate (3-5 years),No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No
06/24/2024 21:53:17,drichardson@example.net,Intermediate (3-5 years),No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No
06/03/2024 11:15:33,arianagreene@example.org,Intermediate (3-5 years),No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No
02/10/2024 08:35:46,dhenry@example.net,Intermediate (3-5 years),Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes
02/08/2024 15:37:04,lglenn@example.com,Advanced (6+ years),Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes
04/12/2024 01:41:08,smithsharon@example.org,Beginner (0-2 years),No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
06/29/2024 14:12:12,freemanstephen@example.com,Intermediate (3-5 years),Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes
01/14/2024 23:07:53,tracy39@example.com,Advanced (6+ years),No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
07/12/2024 14:00:10,colemanbrandon@example.net,Intermediate (3-5 years),No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No
07/19/2024 05:21:31,ravery@example.org,Intermediate (3-5 years),No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes
04/16/2024 20:32:48,justin49@example.net,Intermediate (3-5 years),No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes
07/27/2024 15:09:58,lisacain@example.net,Advanced (6+ years),Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes
04/16/2024 18:41:44,rossryan@example.com,Beginner (0-2 years),No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes
01/22/2024 14:20:46,jasmine86@example.net,Advanced (6+ years),No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
01/25/2024 06:19:14,melissa07@example.com,Advanced (6+ years),No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
07/17/2024 07:03:24,jose66@example.org,Advanced (6+ years),Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No
02/09/2024 13:57:09,morseandrew@example.net,Advanced (6+ years),No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes
05/19/2024 20:04:41,anthonylee@example.net,Advanced (6+ years),Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No
06/23/2024 02:52:20,justinstephens@example.org,Beginner (0-2 years),Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No
05/16/2024 19:57:58,karen77@example.net,Intermediate (3-5 years),No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No
02/18/2024 18:02:42,klittle@example.com,Intermediate (3-5 years),Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
04/18/2024 18:31:42,chandlergeorge@example.org,Advanced (6+ years),Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
02/20/2024 09:27:36,perezabigail@example.org,Advanced (6+ years),No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes
05/03/2024 18:54:44,samanthaallen@example.com,Advanced (6+ years),No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No
02/25/2024 18:53:39,mcgeenicholas@example.com,Intermediate (3-5 years),Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
03/19/2024 10:28:35,samuel40@example.org,Intermediate (3-5 years),No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No
07/05/2024 18:09:14,allenautumn@example.org,Intermediate (3-5 years),Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No
01/04/2024 15:53:28,frank97@example.org,Advanced (6+ years),No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No
04/07/2024 19:08:08,clarkryan@example.net,Advanced (6+ years),No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No
02/02/2024 09:28:43,ysanchez@example.com,Intermediate (3-5 years),No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No
06/05/2024 07:38:19,ronniegood@example.org,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
07/13/2024 09:19:56,dorisheath@example.net,Beginner (0-2 years),Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No
03/01/2024 18:18:16,padillalisa@example.net,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No
01/29/2024 14:51:34,shannonmiller@example.org,Intermediate (3-5 years),No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
07/03/2024 13:27:34,anthonyhall@example.net,Advanced (6+ years),Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No
01/08/2024 16:11:30,amandakim@example.net,Beginner (0-2 years),No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes
07/30/2024 08:47:17,brentbrown@example.com,Intermediate (3-5 years),No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No
04/16/2024 12:34:49,hooperamber@example.net,Beginner (0-2 years),Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
06/24/2024 23:07:16,deckerjose@example.com,Beginner (0-2 years),No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes
07/23/2024 13:03:16,lesliefowler@example.com,Advanced (6+ years),Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes
07/05/2024 11:12:13,vlee@example.net,Intermediate (3-5 years),No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No
06/18/2024 19:27:32,fernandeznicholas@example.org,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
07/08/2024 05:55:12,robert52@example.org,Intermediate (3-5 years),No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No
07/29/2024 12:20:23,sydney49@example.org,Advanced (6+ years),No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
06/30/2024 11:32:59,davidhamilton@example.org,Intermediate (3-5 years),Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
06/20/2024 19:38:08,raymondcastillo@example.org,Advanced (6+ years),Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes
04/22/2024 01:21:04,onielsen@example.org,Intermediate (3-5 years),No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No
02/28/2024 08:15:14,richardbennett@example.net,Intermediate (3-5 years),Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No
05/28/2024 23:18:46,oliverkristen@example.com,Advanced (6+ years),No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No
04/11/2024 13:47:38,dayvictoria@example.net,Beginner (0-2 years),No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No
05/17/2024 16:08:47,andrew40@example.com,Beginner (0-2 years),No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
02/25/2024 03:19:33,scottdiaz@example.net,Intermediate (3-5 years),No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes
03/03/2024 23:01:32,bmercado@example.org,Intermediate (3-5 years),No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No
02/10/2024 12:43:18,jennifer34@example.org,Intermediate (3-5 years),Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No
02/23/2024 21:11:20,sullivanarthur@example.com,Beginner (0-2 years),Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes
06/03/2024 03:56:00,amanda88@example.net,Advanced (6+ years),Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes
04/07/2024 12:13:19,elloyd@example.com,Advanced (6+ years),No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
05/04/2024 01:29:26,baxterheather@example.com,Advanced (6+ years),Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes
07/20/2024 01:42:31,margaretflores@example.com,Beginner (0-2 years),Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
01/22/2024 23:02:27,cevans@example.org,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No
07/05/2024 17:51:12,sean46@example.net,Beginner (0-2 years),No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes
03/26/2024 05:03:28,paulawarren@example.org,Intermediate (3-5 years),Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No
02/27/2024 08:29:48,amoore@example.net,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
06/15/2024 05:50:15,christophermorris@example.net,Advanced (6+ years),Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No
05/24/2024 03:17:06,reynoldsbrandon@example.net,Beginner (0-2 years),No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No
01/19/2024 03:20:17,stephenwilliams@example.com,Intermediate (3-5 years),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No
02/28/2024 08:30:18,mfox@example.net,Advanced (6+ years),No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
03/14/2024 05:39:56,caitlinhurst@example.com,Beginner (0-2 years),No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No
04/18/2024 23:14:07,spierce@example.org,Beginner (0-2 years),Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes
05/10/2024 02:41:57,erik12@example.org,Advanced (6+ years),No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes
07/20/2024 22:26:36,anna93@example.net,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No
05/23/2024 17:52:59,shelley32@example.org,Advanced (6+ years),No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes
05/13/2024 11:16:10,robinsonsharon@example.org,Beginner (0-2 years),Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes
05/01/2024 11:26:30,elaine36@example.net,Beginner (0-2 years),Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
02/17/2024 02:33:21,alex51@example.com,Beginner (0-2 years),No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No
03/12/2024 08:07:26,xgarcia@example.org,Intermediate (3-5 years),Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No
01/11/2024 00:46:11,hudsondennis@example.net,Beginner (0-2 years),No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
02/07/2024 08:14:45,jessefigueroa@example.org,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
02/01/2024 13:14:30,lori14@example.com,Beginner (0-2 years),No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
03/22/2024 21:01:02,jose32@example.com,Intermediate (3-5 years),No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No
07/20/2024 04:03:31,ryanmoore@example.com,Advanced (6+ years),No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes
06/16/2024 22:33:56,dayjacob@example.org,Intermediate (3-5 years),No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No
05/25/2024 23:25:10,natalie35@example.com,Advanced (6+ years),No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No
04/02/2024 19:06:47,stephanie96@example.net,Intermediate (3-5 years),Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes
03/22/2024 18:07:41,kjimenez@example.org,Advanced (6+ years),Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No
05/13/2024 09:45:39,courtneyoneill@example.org,Intermediate (3-5 years),No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
04/02/2024 14:11:10,freydana@example.com,Advanced (6+ years),Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No
06/20/2024 11:38:53,barnettedward@example.org,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No
05/28/2024 18:16:33,richard44@example.org,Advanced (6+ years),No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
07/30/2024 09:01:06,dmoore@example.com,Intermediate (3-5 years),No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes
02/16/2024 18:19:19,watsonkayla@example.com,Beginner (0-2 years),No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
07/24/2024 10:15:04,gabriel23@example.org,Beginner (0-2 years),No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
01/03/2024 09:40:43,bbarnes@example.net,Advanced (6+ years),Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
06/19/2024 01:33:22,michaelmckee@example.com,Advanced (6+ years),Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No
04/29/2024 19:47:22,berryvincent@example.com,Beginner (0-2 years),No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No
01/19/2024 04:04:28,ljohnson@example.org,Advanced (6+ years),Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No
02/26/2024 20:33:32,rkelly@example.com,Beginner (0-2 years),Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes
05/31/2024 09:14:03,fmiller@example.com,Beginner (0-2 years),No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
07/18/2024 01:30:52,hudsonmichelle@example.net,Advanced (6+ years),Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes
01/14/2024 02:25:18,williamsheather@example.org,Advanced (6+ years),Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes
04/30/2024 15:41:44,smithisaiah@example.com,Intermediate (3-5 years),No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No
05/05/2024 22:50:14,josephmullins@example.net,Advanced (6+ years),Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
05/06/2024 02:31:17,davidpeters@example.com,Beginner (0-2 years),Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes
06/20/2024 00:42:54,allenpaul@example.com,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
02/14/2024 10:38:29,nicolebarnes@example.com,Intermediate (3-5 years),No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
01/17/2024 19:53:08,smithalyssa@example.net,Intermediate (3-5 years),No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No
03/17/2024 08:18:37,mterrell@example.org,Beginner (0-2 years),Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes
03/12/2024 15:03:23,reillysarah@example.com,Intermediate (3-5 years),No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
01/06/2024 16:36:01,jeff20@example.org,Beginner (0-2 years),Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No
03/11/2024 21:07:06,danielcastillo@example.com,Advanced (6+ years),No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No
03/24/2024 11:18:54,johnwilliams@example.net,Beginner (0-2 years),Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
03/31/2024 06:30:08,bonnie38@example.com,Intermediate (3-5 years),No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
05/15/2024 10:32:05,ryanjones@example.com,Advanced (6+ years),Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes
07/25/2024 15:16:13,riosmelissa@example.com,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes
01/18/2024 16:36:47,alice15@example.com,Beginner (0-2 years),No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
06/21/2024 17:07:41,leahbarnes@example.org,Intermediate (3-5 years),Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No
